document_id,clean_text,label
ac0a013daa3e1a835fed62d0b9fd9ad754fa97fc,summary background estimate effectiveness water sanitation hygiene wash intervention provide high level service childhood diarrhoea scarce aim provide date estimate burden disease attributable wash effect different type wash intervention childhood diarrhoea low income middle income country lmics method systematic review meta analysis update previous review follow search strategy search medline embase scopus cochrane library biosis citation index study basic wash intervention wash intervention provide high level service publish jan may include randomise non randomise control trial conduct household community level match exposure category call service ladder approach sustainable development goal sdg wash two reviewer independently extract study level data assess risk bias use modify newcastle ottawa scale certainty evidence use modify grade recommendation assessment development evaluation approach analyse extract relative risk rrs ci use random effect meta analysis meta regression model study register prospero crd find record identify search study include provide water child sanitation child hygiene child comparison compare untreated water unimproved source risk diarrhoea reduce water treat point use pou filtration n study rr ci solar treatment n chlorination n compare unimproved source provision improve drink water supply premise higher water quality reduce diarrhoea risk n overall sanitation intervention reduce diarrhoea risk compare unimproved sanitation provide sewer connection reduce diarrhoea risk n promotion handwash soap reduce diarrhoea risk interpretation wash intervention reduce risk diarrhoea child lmics intervention supply either water filter pou higher water quality improve source premise basic sanitation service sewer connection associate increase reduction result support higher service level call sdg notably study evaluate intervention deliver access safely manage wash service level service universal coverage commit sdg fund foreign commonwealth development office national institute environmental health science,survey_review
c273a9f096486d2709f448fc10a5721b438eae11,objective provide update estimate global prevalence number people diabetic retinopathy dr clinical relevance international diabetes federation idf estimate global population diabetes mellitus dm million million dr remain common complication dm lead cause preventable blindness adult work population method conduct systematic review use pubmed medline web science scopus population base study publish march random effect meta analysis logit transformation perform estimate global regional prevalence dr vision threaten dr vtdr clinically significant macular edema csme projection dr vtdr csme burden base population data idf atlas result include population base study amongst individual diabetes global prevalence confidence interval ci dr ci vtdr ci csme number adult worldwide dr vtdr csme estimate million respectively project increase million respectively dr prevalence highest africa north american caribbean region lowest south central america region meta regression model adjust habitation type response rate study year dr diagnostic method hispanic odds ratio ci middle easterner ci diabetes likely dr compare asian conclusion global dr burden expect remain high disproportionately affect country middle east north africa western pacific update estimate may guide dr screen treatment public healthcare strategy,survey_review
c332d49d200d31bf3c66429e438057011a59a6c8,importance covid associate clinically significant symptom despite resolution acute infection e post covid syndrome fatigue cognitive impairment amongst common debilitate symptom post covid syndrome objective quantify proportion individual experience fatigue cognitive impairment week follow covid diagnosis characterize inflammatory correlate functional consequence post covid syndrome data source systematic search conduct without language restriction database inception june pubmed medline cochrane library psycinfo embase web science google google scholar select reference list study selection primary research article evaluate individual least week confirm covid diagnosis specifically report fatigue cognitive impairment inflammatory parameter functional outcome select data extraction synthesis two reviewer independently extract publish summary data assess methodological quality risk bias meta analysis proportion conduct pool freeman tukey double arcsine transform proportion use random effect restrict maximum likelihood model main outcome measure co primary outcome proportion individual report fatigue cognitive impairment respectively week follow covid infection secondary outcome inflammatory correlate functional consequence associate post covid syndrome result literature search yield study study select inclusion fatigue meta analysis comprise study cognitive impairment meta analysis comprise study study include narrative synthesis meta analysis reveal proportion individual experience fatigue week follow covid diagnosis ci p n proportion individual exhibit cognitive impairment ci p n moreover narrative synthesis reveal elevation proinflammatory marker considerable functional impairment subset individual conclusion relevance significant proportion individual experience persistent fatigue cognitive impairment follow resolution acute covid frequency debilitate nature forego symptom provide impetus characterize underlie neurobiological substrate best treat phenomenon study registration prospero crd,survey_review
9cb2d3ef2eafea8ad4ac60c82887e04d09524d54,covid declare pandemic march result many country worldwide call lockdown study aim review exist literature effect lockdown measure establish response covid pandemic mental health child adolescent embase ovid global health psycinfo web science pre print database search prisma compliant systematic review prospero crd include individual study report wide range mental health outcome include risk protective factor conduct child adolescent age year expose covid lockdown data extraction quality appraisal conduct independent researcher result synthesise core theme article child adolescent include mean age year female anxiety symptom depression symptom common include study range respectively irritability range anger range also frequently report child adolescent special need presence mental disorder lockdown alongside excessive medium exposure significant risk factor anxiety parent child communication protective anxiety depression covid lockdown result psychological distress highlight vulnerable group previous current mental health difficulty support mental health need child adolescent risk key clinical guideline alleviate negative effect covid lockdown public health strategy support population need develop,survey_review
893b0a390c82140e66abca65226ea876a93696cf,background digital mental health intervention dmhis deliver mental health support via technology mobile apps increase access mental health support many study demonstrate effectiveness improve symptom however user engagement vary regard user uptake sustain interaction intervention objective systematic review aim identify common barrier facilitator influence user engagement dmhis method systematic search conduct scopus pubmed psycinfo web science cochrane library database empirical study report qualitative quantitative data include result total article meet inclusion criterion include article use variety methodology include interview survey focus group workshop field study analysis user review factor extract cod relate end user program content offer intervention technology implementation environment common barrier include severe mental health issue hamper engagement technical issue lack personalization common facilitator social connectedness facilitate intervention increase insight health feel control one health conclusion although previous research suggest dmhis useful support mental health contextual factor important determinant whether user actually engage intervention factor identify review provide guidance evaluate dmhis help explain understand user engagement inform design development new digital intervention,survey_review
c78b02f4ce2eb5125ae71845a77c64b7a5c48f76,objective aim develop systematic synthesis systematic review health impact climate change synthesise study characteristic climate impact health outcome key find design conduct overview systematic review health impact climate change register review prospero crd ethical approval require since use secondary data additional data available data source june search medline cumulative index nurse ally health literature cinahl embase cochrane web science eligibility criterion include systematic review explore least one health impact climate change data extraction synthesis organise systematic review accord key characteristic include geographical region year publication author affiliation map climate effect health outcome study synthesise major find use modify version measurement tool assess systematic review amstar assess quality study result include systematic review publish approximately one fifth contain meta analysis review synthesise evidence five category climate impact two common meteorological extreme weather event review cover health outcome category common infectious disease mortality respiratory cardiovascular neurological outcome review suggest deleterious impact climate change multiple adverse health outcome although majority also call research conclusion systematic review suggest climate change associate worse human health study provide comprehensive higher order summary research health impact climate change study limitation include possible miss relevant review meta meta analysis assessment overlap future research could explore potential explanation association propose adaptation mitigation strategy could include broader sociopsychological health impact climate change,survey_review
00da2bcc92f953e79db85167bf52e22df80a2b9e,background parent primary caregiver young child responsive parent child relationship parental support learn earliest year life crucial promote early child development ecd conduct global systematic review meta analysis evaluate effectiveness parent intervention ecd parent outcome method find search medline embase psycinfo cinahl web science global health library peer review publish article database inception november include randomize control trial rcts parent intervention deliver first year life evaluate least ecd outcome least reviewer independently screen extract data assess study quality eligible study ecd outcome include cognitive language motor socioemotional development behavior problem attachment parent outcome include parent knowledge parent practice parent child interaction parental depressive symptom calculate intervention effect size standardize mean difference smd estimate pool effect size outcome separately use robust variance estimation meta analytic approach use random effect meta regression model assess potential effect modification country income level child age intervention content duration delivery set study quality review register prospero crd crd article identify include article represent unique rcts pool effect size indicate positive benefit parent intervention child cognitive development smd ci confidence interval p language development smd ci p motor development smd ci p socioemotional development smd ci p attachment smd ci p reduction behavior problem smd ci p positive benefit also find parent knowledge smd ci p parent practice smd ci p parent child interaction smd ci p however significant reduction parental depressive symptom smd ci p subgroup analysis reveal significantly greater effect child cognitive language motor development parent practice low middle income country compare high income country significantly greater effect child cognitive development parent knowledge parent practice parent child interaction program focus responsive caregiving compare hand clear evidence effect modification child age intervention duration delivery set study risk bias study limitation include considerable unexplained heterogeneity inadequate report intervention content implementation vary quality evidence term conduct trial robustness outcome measure use across study conclusion parent intervention child first year life effective improve ecd outcome enhance parent outcome across low middle high income country increase implementation effective high quality parent intervention need globally scale order support parent enable young child achieve full developmental potential,survey_review
db6d2870549eba97af1b409bde9a3f7534c58d1c,background intersectionality theoretical framework root premise human experience jointly shape multiple social position e g race gender cannot adequately understand consider social position independently use widely qualitative study uptake quantitative research recent objective characterize quantitative research application intersectionality mid evaluate basic integration theoretical framework identify innovative method could apply health research method adhere prisma guideline conduct systematic review peer review article index within scopus medline proquest political science public administration psycinfo original english language quantitative mix method research method paper explicitly apply intersectionality theoretical framework include experimental study perception stereotype measure development validation study exclude extract data relate publication study design quantitative method application intersectionality result article apply study method paper method plus application meet inclusion criterion article publish journal across range discipline commonly psychology sociology medical life science study health relate outcome result support concern among intersectionality scholar core theoretical tenet often lose misinterpret quantitative research one four apply article fail define intersectionality one six include intersectional position component reflective social power quantitative method simplistic often regression interaction cross classify variable stratification often misapply misinterpret several novel method identify conclusion intersectionality frequently misunderstand bridge theory quantitative methodology work require ensure researcher understand key feature define quantitative intersectionality analysis improve report practice intersectional analysis develop adapt quantitative method,survey_review
721545054ecac824eda24a36702ce8367cb20337,background single study support presence several post covid symptom however meta analysis differentiate hospitalize non hospitalize patient publish date meta analysis analysis prevalence post covid symptom hospitalize non hospitalize patient recover covid method medline cinahl pubmed embase web science database well medrxiv biorxiv preprint server search march peer review study preprints report data post covid symptom collect personal telephonic electronic interview include methodological quality study assess use newcastle ottawa scale use random effect model meta analytical pool prevalence post covid symptom statistic heterogeneity data synthesis categorize day result study identify peer review study preprints meet inclusion criterion sample include hospitalize non hospitalize patient methodological quality study fair result show sample exhibit one post covid symptom day onset hospitalization fatigue dyspnea prevalent symptom pool prevalence range depend follow post covid symptom include cough anosmia ageusia joint pain time trend analysis reveal decrease prevalence day increase day conclusion meta analysis show post covid symptom present patient infect sars cov fatigue dyspnea prevalent post covid symptom particularly day,survey_review
f3fe83dd7e74986f3e200f4a9470fff26388d12a,objective covid pandemic place health care worker psychological stress previous review show high prevalence mental disorder among health care worker need update inclusion study write chinese aim systematic review meta analysis provide update prevalence estimate depression anxiety post traumatic stress disorder ptsd among health care worker covid pandemic benefit inclusion study publish chinese method systematic search embase medline psycinfo global health web science cinahl google scholar chinese database sinomed wanfangmed cnki cqvip study conduct december august prevalence depression anxiety ptsd health care worker covid pandemic study publish english chinese include result data prevalence moderate depression anxiety ptsd pool across study involve health care worker across country pool prevalence depression ci anxiety ci ptsd ci prevalence estimate also provide mild classification disorder pool prevalence estimate depression anxiety highest study conduct middle east subgroup meta regression analysis conduct across covariates include sample method outcome measure conclusion systematic review meta analysis identify high prevalence moderate depression anxiety ptsd among health care worker covid pandemic appropriate support urgently need response would benefit additional research intervention effective mitigate risk,survey_review
b071f9de57b595143c77bab1f3ef3b7e64eb1327,background study report significant association non alcoholic fatty liver disease nafld increase incidence cardiovascular disease cvd however magnitude risk whether risk change severity nafld remain uncertain perform meta analysis observational study quantify magnitude association nafld risk incident cvd event method systematically search pubmed scopus web science database inception july identify eligible observational study examine risk incident cvd event amongst adult age year individual without nafld nafld diagnose image international classification disease code liver biopsy primary outcome cvd death non fatal cvd event data select study extract meta analysis perform use random effect model obtain summary hazard ratio hr ci quality evidence assess cochrane risk bias tool study register open science framework number osf io z gf find identify longitudinal study aggregate data middle age individual mean age year sd incident case fatal non fatal cvd event median follow year iqr nafld associate moderately increase risk fatal non fatal cvd event pool random effect hr ci risk markedly increase across severity nafld especially stage fibrosis pool random effect hr ci risk independent age sex adiposity measure diabetes common cardiometabolic risk factor sensitivity analysis modify result interpretation nafld associate increase long term risk fatal non fatal cvd event cvd risk increase advance liver disease especially higher fibrosis stage result provide evidence nafld might independent risk factor cvd morbidity mortality fund none,survey_review
51fbbe73be519678065d3e4841f3a46e313b830a,background augment reality ar mix reality mr virtual reality vr realize head mount device hmds may open new way teach medical content low resource set advantage hmds enable repeat practice without adverse effect patient various medical discipline may introduce new way learn complex medical content may alleviate financial ethical supervisory constraint use traditional medical learn material like cadaver skill lab equipment objective examine effectiveness ar mr vr hmds medical education whereby aim incorporate global health perspective comprise low middle income country lmics method conduct systematic review accord prisma prefer report item systematic review meta analysis cochrane guideline seven medical database pubmed cochrane library web science science direct psycinfo education resource information centre google scholar search peer review publication january may extensive search carry examine relevant literature guide three concept extend reality xr comprise concept ar mr vr concept medicine education include health professional take part hmd intervention compare another teach learn method evaluate regard effectiveness quality risk bias assess medical education research study quality instrument newcastle ottawa scale education cochrane risk bias assessment tool non randomize study intervention extract relevant data aggregate data accord main outcome review knowledge skill xr hmd result total study comprise study participant include participant include type health care professional especially medical student n resident n ar vr implement hmds often use train field surgery n anatomy n range study design use quantitative method clearly dominant n train ar vr base hmds perceive salient motivate engage majority study n hmd base intervention find effective small number include study n indicate hmds effective certain aspect medical skill knowledge learn train study suggest hmds viable additional teach tool n study find effectiveness use hmds conclusion majority include study suggest xr base hmds beneficial effect medical education whereby minority study lmics nevertheless study show least noninferior result compare conventional teach train result review suggest applicability potential effectiveness lmics overall user demonstrate greater enthusiasm enjoyment learn xr base hmds note many hmd base intervention small scale conduct short term pilot generate relevant evidence future key rigorously evaluate xr base hmds ar vr implementation particularly lmics better understand strength shortcoming hmds medical education,survey_review
7ac087b2893c631dcb4a57fdc53f843227a88416,abstract objective effectively reduce loneliness older adult intervention base firm evidence regard risk factor loneliness population systematic review aim identify appraise synthesise longitudinal study risk factor loneliness older adult method search perform june psycinfo scopus sociology collection web science inclusion criterion population older adult year outcome longitudinal design study conduct oecd country article publish english peer review journal article relevance quality assessment make least two independent reviewer result search find unique article meet relevance quality criterion netherlands unite state together contribute article analyse national sample study provide data article one two validate scale use measure loneliness article although use single item total unique risk factor loneliness examine risk factor relatively consistent association loneliness marry partner partner loss limit social network low level social activity poor self perceive health depression depress mood increase depression conclusion despite range factor examine review article strong evidence longitudinal association loneliness find relatively surprise omission factor investigate future research explore longitudinal risk factor emotional social loneliness,survey_review
d714c55402a854076ae29a6ea374dc824dbc9743,december novel coronavirus ncov recognize wuhan china characterise rapid spread cause pandemic multiple public health intervention implement worldwide decrease transmission novel coronavirus disease covid objective systematic review evaluate implement public health intervention control spread outbreak covid method systematically search pubmed science direct medrxiv relevant article publish english march include quasi experimental study clinical trial cohort study longitudinal study case control study interrupt time series include study investigate effect implement public health measure prevent control outbreak novel coronavirus disease covid database search use predefined combination mesh term find study pubmed science direct preprints medrxiv removal duplicate critical read article include systematic review process data extraction public health intervention non pharmaceutical measurement effective decrease transmission covid include study show travel restriction border measure quarantine traveller arrive affect country city lockdown restriction mass gather isolation quarantine confirm case close contact social distance measure compulsory mask wear contact trace test school closure personal protective equipment use among health worker effective mitigate spread covid,survey_review
016f14b52958520ff9eaeb629f3c18cd3d8763ff,drug abuse detrimental excessive drug usage worldwide problem drug usage typically begin adolescence factor drug abuse include variety protective risk factor hence systematic review aim determine risk protective factor drug abuse among adolescent worldwide prefer report item systematic review meta analysis prisma adopt review utilize three main journal database namely pubmed ebscohost web science tobacco addiction alcohol abuse exclude review retrieve citation screen data extract base strict inclusion exclusion criterion inclusion criterion include article full text publish year provide via open access resource subscribe institution quality assessment do use mix method appraisal tool mmat version assess methodological quality include study give heterogeneity include study descriptive synthesis include study undertake article identify quantitative article one qualitative article include final review risk protective factor obtain categorize three main domain individual family community factor individual risk factor identify trait high impulsivity rebelliousness emotional regulation impairment low religious pain catastrophic homework completeness total screen time alexithymia experience maltreatment negative upbringing psychiatric disorder conduct problem major depressive disorder previous e cigarette exposure behavioral addiction low perceive risk high perceive drug accessibility high attitude use synthetic drug familial risk factor prenatal maternal smoke poor maternal psychological control low parental education negligence poor supervision uncontrolled pocket money presence substance use family member one community risk factor report peer abuse drug protective factor determine individual trait optimism high level mindfulness social phobia strong belief substance abuse desire maintain one health high paternal awareness drug abuse school connectedness structure activity strong religious belief outcome review suggest complex interaction multitude factor influence adolescent drug abuse therefore successful adolescent drug abuse prevention program require extensive work level domain,survey_review
9c71a9dc5202c9168460702182b23e055f07654e,background osteoporosis one common bone system disease associate increase risk bone fracture cause many complication patient age prevalence disease increase become serious problem among elder study prevalence osteoporosis among elder around world examine gain understand prevalence pattern method systematic review meta analysis article focus prevalence osteoporosis world elder search key word prevalence osteoporosis elder older adult science direct embase scopus pubmed web science wos database google scholar search engine extract without time limit march transfer information management software endnote duplicate study eliminate remain study evaluate term screen competence qualitative evaluation base inclusion exclusion criterion data analysis perform comprehensive meta analysis software version begg mazumdar test use check publication bias test use check heterogeneity result review study study relate asia study relate europe study relate america total sample size people prevalence osteoporosis elder world confidence interval overall prevalence osteoporosis older men woman world confidence interval confidence interval report also highest prevalence osteoporosis elder report asia confidence interval conclusion result present study show prevalence osteoporosis elder especially elder woman high osteoporosis think inseparable part elder life nowadays osteoporosis prevent due significant scientific advance cause diagnosis treatment regard grow number elderly people world necessary health policy maker think measure prevent treat osteoporosis among elder,survey_review
e9f980a533175160f56550308432451b592d5bc3,background youtube valuable source health relate educational material profound impact people behavior decision however youtube contain wide variety unverified content may promote unhealthy behavior activity aim systematic review provide insight publish literature concern quality health information educational video find youtube method search google scholar medline pubmed embase scopus direct science web science proquest database find paper analysis medical health relate content publish english august base eligibility criterion paper include study review every article extract relevant data number video assessor number type quality category recommendation make author extract data paper aggregate use different method compile result result total number video assess select article median interquartile range video evaluate one multiple assessor median interquartile range video quality assess score categorization base creator bias researcher commonly employ score system either standardize e g gqs discern jama base upon guideline recommendation professional association result aggregation score categorization data indicate health relate content youtube average average quality compile result bias base classification show video appear neutral toward health content furthermore majority study confirm either negative correlation quality popularity assess video conclusion youtube reliable source medical health relate information youtube popularity drive metric number view like consider quality indicator youtube improve rank recommender system promote higher quality content one way consider expert review medical health relate video include assessment data rank algorithm,survey_review
55db88084fa81f8ba3820ea800eae38a4a9dcc46,background mobile health mhealth apps show vast potential support patient health care system increase prevalence economic cost noncommunicable disease ncds worldwide however despite availability evidence base mhealth apps substantial proportion user adhere intend may consequently receive treatment therefore understand factor act barrier facilitator adherence fundamental concern prevent intervention dropout increase effectiveness digital health intervention objective review aim help stakeholder develop effective digital health intervention identify factor influence continue use mhealth apps target ncds derive quantify adherence score various health domain validate qualitative find explore adherence benchmark method comprehensive systematic literature search january december conduct medline embase web science scopus acm digital library data intend use actual use factor influence adherence extract intervention relate patient relate factor positive negative influence adherence present separately health domain ncd self management mental health substance use nutrition physical activity weight loss multicomponent lifestyle intervention mindfulness ncds quantify adherence measure calculate ratio estimate intend use actual use derive study compare qualitative find result literature search yield potentially relevant article include part inclusion criterion total intervention relate factor indicate positive effect adherence across health domain personalization tailor content mhealth apps individual need user reminder form individualize push notification user friendly technically stable app design personal support complementary digital intervention social gamification feature also identify driver app adherence across several health domain wide variety patient relate factor user characteristic recruitment channel affect adherence derive adherence score include mhealth apps average sd conclusion study contribute scarce scientific evidence factor positively negatively influence adherence mhealth apps first quantitatively compare adherence relative intend use various health domain underlie study mostly pilot character short study duration research factor influence adherence mhealth apps still limit facilitate future research mhealth app adherence researcher clearly outline justify app intend use report objective data actual use relative intend use ideally provide long term use retention data,survey_review
fd0ad6f2b9832fc11b3a62ddddeac9ff2aed145d,background birth defect widely use term congenital anomaly child cleave lip palate may serious speech hear nutrition mental social development disorder therefore study design determine overall prevalence cleave palate lip cleave palate systematic review meta analysis method study systematic review meta analysis data study prevalence cleave lip palate scopus embase magiran web science wos pubmed science direct database extract january june order perform analysis qualify study model random effect use inconsistency study index investigate data analysis perform comprehensive meta analysis software version result accord result present study cleave palate total number sample enter study study individual prevalence cleave palate base meta analysis review study every live birth obtain ci case cleave lip total number sample enter review study individual prevalence cleave lip obtain base meta analysis review study every live birth ci case cleave lip palate total number sample enter review study prevalence cleave lip palate base meta analysis study review live birth ci conclusion due high prevalence oral cleave cleave palate cleave lip cleave lip palate health system policymakers need take precautionary measure reduce number patient well diagnostic therapeutic measure reduce effect disorder child,survey_review
3559cca77d6c3d4aa213d1674f72146e85aa1eaf,background compassion fatigue consequence chronic work relate stress exposure among healthcare provider nurse high risk stressful profession increase nurse vulnerability compassion fatigue symptom compare healthcare worker compassion fatigue serious consequence nurse staff patient healthcare organization though several study prevalence compassion fatigue among nurse publish report data vary considerably across study meta analysis examine prevalence compassion satisfaction compassion fatigue among nurse large sample size objective systematically assess prevalence compassion satisfaction compassion fatigue among nurse evaluate effect different geographical region year department prevalence compassion fatigue design systematic review meta analysis data source cochrane library pubmed embase web science cinahl psyclnfo china knowledge resource integrate database cnki wanfang database weipu database vip chinese biomedical database cbm search systematic review time frame search include literature january st review method reviewer independently complete study selection quality assessment data extraction analysis include literature mean score standard deviation three subscales professional quality life proqol scale pool use random effect meta analysis stata software package finally subgroup analysis conduct explore source study heterogeneity result total study include systematic review meta analysis consist nurse worldwide country study pool mean score compassion satisfaction burnout secondary traumatic stress ci ci ci respectively addition asian region lowest level compassion satisfaction highest level compassion fatigue symptom america europe lowest level compassion fatigue highest compassion satisfaction level compassionate fatigue nurse increase gradually reach highest level nurse icu highest level compassion fatigue symptom among nurse conclusion level compassion satisfaction compassion fatigue among nurse moderate nurse asian region icu suffer severe compassion fatigue symptom prevalence compassion fatigue increase time find may provide hospital administrator theoretical basis management treatment compassion fatigue registration number prospero crd,survey_review
e96957bb5222039a2a95c252fd3cf34e4909b982,multiple systematic review greenspace health outcome exist overall evidence base remain unclear therefore perform umbrella review collect appraise relevant systematic review epidemiological study greenness exposure health search pubmed embase web science inception june screen reference relevant article systematic review without meta analysis epidemiological study examine association greenness health outcome include two independent investigator perform study selection data extraction also evaluate methodological quality include systematic review use assess methodological quality systematic review checklist total systematic review meta analysis include cross sectional study conduct high income country greenspace exposure estimate various objective subjective parameter beneficial association greenspace cause stroke specific mortality cvd morbidity cardiometabolic factor mental health low birth weight physical activity sleep quality urban crime observe consistent association greenspace health outcome e g cancer observe include systematic review meta analysis one limitation methodology find provide supportive evidence regard beneficial effect greenspace exposure aspect human health however credibility evidence compromise methodological limitation better perform systematic review meta analysis well longitudinal design primary study need validate conclusion,survey_review
c39a47606b6131bdb044ad6dc7d76ca30ad3ece3,background sars cov antigen rapid diagnostic test ag rdts increasingly inte grate test strategy around world study ag rdts show variable performance systematic review meta analysis assess clinical accuracy sensi tivity specificity commercially available ag rdts method register review prospero registration number crd systematically search multiple database pubmed web science core collection medrvix biorvix finddx publication december th descriptive analysis study perform four study avail able random effect meta analysis use estimate pool sensitivity specificity comparison reverse transcriptase polymerase chain reaction test assess heterogeneity subgroup analysis perform conform manufacturer instruction use ifu symptomatic v asymptomatic duration symptom less seven day v seven day ct value v v sample type meta regression assess study quality risk bias use quadas assessment tool result total article extract analytical clinical data set clinical accuracy data set evaluate include sample across meta analyze sample pool ag rdt sensitivity ci analysis stricted study follow ag rdt manufacturer instruction use fresh upper re piratory swab sample sensitivity increase ci sd biosensor standard q abbott panbio show highest sensitivity respectively best ag rdt performance find nasopharyngeal sample ci comparison sample type e g anterior nasal mid turbinate ci test first week symptom onset result higher sensitivity ci compare test one week ci test perform markedly better sample lower ct value e ci comparison ct ci bias concern raise across data set financial support manufacturer report data set conclusion ag rdts detect case within first week symptom onset high viral load high utility screen purpose early phase disease thus valuable tool fight spread sars cov standardization con duct report clinical accuracy study would improve comparability use data,survey_review
3d03ecfddbf63130185a8adc450f347787606105,abstract objective examine accuracy artificial intelligence ai detection breast cancer mammography screen practice design systematic review test accuracy study data source medline embase web science cochrane database systematic review january may eligibility criterion study report test accuracy ai algorithm alone combination radiologist detect cancer woman digital mammogram screen practice test set reference standard biopsy histology follow screen negative woman outcome include test accuracy cancer type detect study selection synthesis two reviewer independently assess article inclusion assess methodological quality include study use quality assessment diagnostic accuracy study quadas tool single reviewer extract data check second reviewer narrative data synthesis perform result twelve study total screen woman include prospective study measure test accuracy ai screen practice find study poor methodological quality three retrospective study compare ai system clinical decision original radiologist include woman screen detect cancer interval cancer within month screen thirty four ai system evaluate study less accurate single radiologist less accurate consensus two radiologist five smaller study woman cancer high risk bias low generalisability clinical context report five evaluate ai system standalone replace radiologist reader aid accurate single radiologist read test set laboratory three study ai use triage screen woman low risk also cancer detect radiologist conclusion current evidence ai yet allow judgement accuracy breast cancer screen programme unclear clinical pathway ai might benefit ai system sufficiently specific replace radiologist double read screen programme promise result smaller study replicate larger study prospective study require measure effect ai clinical practice study require clear stop rule ensure ai reduce programme specificity study registration protocol register prospero crd,survey_review
fc0f222c1169f9c6b29f90336344912d33e0d6f4,abstract objective update previous individual participant data meta analysis determine accuracy patient health questionnaire phq commonly use depression screen tool general practice detect major depression overall study participant subgroup design systematic review individual participant data meta analysis data source medline medline process non index citation via ovid psycinfo web science search may review method eligible study administer phq classify current major depression status use validate semistructured diagnostic interview design clinician administration fully structure interview design lay administration mini international neuropsychiatric interview mini brief interview design lay administration bivariate random effect meta analytic model use obtain point interval estimate pool phq sensitivity specificity cut value separately among study use semistructured diagnostic interview eg structure clinical interview diagnostic statistical manual fully structure interview eg composite international diagnostic interview mini meta regression use investigate whether phq accuracy correlate reference standard category participant characteristic result data total participant additional update obtain eligible study additional study eligible study eligible participant among study semistructured interview reference standard pool phq sensitivity specificity confidence interval standard cut value maximise combine sensitivity specificity respectively specificity similar across reference standard sensitivity study semistructured interview median higher fully structure reference standard median higher mini across cut value across reference standard cut value specificity median higher men median higher people age older conclusion researcher clinician could use result determine outcome total number positive screen false positive screen different phq cut value different clinical set use knowledge translation tool www depressionscreening com phq study registration prospero crd,survey_review
dc9ab10269a74f77aaf9c5ea00228bda3ffa244d,background wearable device hold great promise particularly data generation cut edge health research demand rise substantially recent year however shortage aggregate insight wearable use health research objective review aim broadly overview categorize current research conduct affordable wearable device health research method perform scoping review understand use affordable consumer grade wearable health research population health perspective use prisma scr prefer report item systematic review meta analysis extension scoping review framework total article find medical database pubmed ovid web science cinahl study eligible use noninvasive wearable wear wrist arm hip chest measure vital sign analyze collect data quantitatively exclude study use wearable outcome assessment prototype study device cost u obtrusive smart clothe result include study use wearable device cover participant study observational conduct north america participant part global health study popular wearable fitness tracker accelerometer wearable primarily measure movement typical measurement include step heart rate hr sleep duration device measure blood pressure skin temperature oximetry respiratory rate wearable mostly wear wrist cost u aim approach study reveal six prominent us wearable comprise correlation wearable physiological data method evaluation subgroup population base research experimental outcome assessment prognostic forecast explorative analysis big data set frequent strength affordable wearable validation accuracy clinical certification conclusion wearable show increasingly diverse field application covid prediction fertility track heat relate illness drug effect psychological intervention also include underrepresented population individual rare disease lack research wearable device low resource context fuel covid pandemic see shift toward large size web base study wearable increase insight develop pandemic include forecast model effect pandemic study indicate big data extract wearable may potentially transform understand population health dynamic ability forecast health trend,survey_review
